week,linear_tv_spend,meta_social_spend,youtube_spend,ctv_spend,search_brand_spend,amazon_retail_spend,revenue,baseline_true,category_demand,holiday_count,linear_tv_contribution_true,meta_social_contribution_true,youtube_contribution_true,ctv_contribution_true,search_brand_contribution_true,amazon_retail_contribution_true
2023-03-06,167222.1344786377,34606.27800209103,27521.762889894973,20633.562033026148,27471.98110273876,81370.70068734366,3204642.7093626256,2110314.730363554,-0.3881073274348336,0,468361.44614663173,183420.08802534538,209059.64819053086,98421.46763413356,0.0,178761.64750537998
2023-03-13,161354.15780689003,143057.46994092216,0.0,79942.89457986699,22884.70255161249,24903.423176412147,3141177.5866468074,2199370.816008995,0.8674393627550205,0,442741.7799061038,292534.59141754126,112924.29378360994,194393.1049508127,0.0,141715.48581308813
2023-03-20,117914.32885751191,0.0,33613.74299576476,147208.7032491337,24794.970428534547,16334.182250446775,4362335.770157558,2149782.4548938186,1.071872883217525,0,601146.6329706922,238087.57684912306,202242.55813571697,503030.25035944994,0.0,149381.61473221818
2023-03-27,63394.899906260194,73384.4986752051,0.0,32258.23302019292,0.0,37193.547701330535,2778417.223793028,2035883.7223559227,0.7455313964025821,0,392709.96317919245,207715.12174725594,62229.44635279929,231056.91782265107,0.0,124192.19670504809
2023-04-03,0.0,37395.98111246122,105060.14198525446,78477.34294246831,14918.559688394374,0.0,3515750.188893036,2030939.5066066748,1.2626235597060458,0,476643.27795846225,217539.34850936587,257591.15366155992,312835.1847730823,0.0,56164.249885478785
2023-04-10,231053.53942207337,0.0,66512.79382507126,31301.358887268925,18915.50413172561,15698.391495630285,2579193.415893747,1966164.8294386081,1.2402282854967956,0,378189.85066549695,65329.06644399814,200626.77850225897,170346.37639092607,0.0,70062.06586788716
2023-04-17,68038.52461039623,94308.99059721328,49343.65986549592,38482.44936319914,22570.197459199586,0.0,2405101.233388297,1827781.1260320956,0.490269919997271,0,343012.1181559699,189551.60924045835,175029.3162972857,130452.65213394062,0.0,14270.766289010677
2023-04-24,78031.13383054105,28364.067771153725,0.0,32574.089817253684,12814.022939109633,17922.065874927142,1898289.9086392622,1731375.7510544723,-0.0034088034469012592,0,278451.27891601354,117477.86236641831,90933.8798297431,87066.48204743356,0.0,53938.26316049268
2023-05-01,84795.009320236,147736.91325913,59977.70619081882,44997.826716643896,0.0,0.0,2767510.3421111926,1738981.379254967,0.4232909817882354,0,388406.46795737295,269188.49937540165,181274.27768446633,130752.91621288106,0.0,17059.314532885008
2023-05-08,80195.72474577447,45103.624589955805,20127.389454423294,22561.01620712391,13432.210007214182,0.0,1912674.150245937,1783810.173784311,1.153284327115953,0,280186.4480659513,164519.50762551336,107035.46612709778,67474.26915765849,0.0,1935.2344326608466
2023-05-15,0.0,0.0,0.0,66272.88469520163,13811.943570089736,34644.03695785366,2199408.71544859,1714505.08190354,0.7646630678880271,0,311975.41534872475,92782.27753560187,61355.14346310497,131479.67609471013,0.0,95300.0255746313
2023-05-22,0.0,59983.823168019095,41249.079034101946,0.0,20516.495385845676,0.0,2792740.379100389,1562433.7714519363,-0.5269316908192624,0,375088.830109741,195517.68950831942,154599.09501989748,71810.02339343802,0.0,38789.416586372005
2023-05-29,189789.43739407492,45473.18496796838,0.0,33752.870424163746,30464.254332900113,53715.78258563816,2356754.1513447315,1733681.3629121853,1.468917879536536,1,345620.4708164093,157404.64007057424,60355.800971595534,70046.77806426925,0.0,123019.8861240301
2023-06-05,0.0,0.0,41322.316000232495,85863.76866638435,26758.266086599167,29523.826964026015,2615698.458725461,1647812.9327050482,0.9135882226632688,0,359511.2663373724,66580.3150793138,136892.67481509782,180916.7400154042,0.0,122546.07687147155
2023-06-12,119275.27391237978,53573.942009433646,18139.01792498877,37829.269583845955,21268.182340844964,18203.310737889184,2515429.008390309,1654759.7542021952,1.326242607932647,0,355673.4405980025,144820.55710048156,109577.68256938997,141686.4610395378,0.0,95273.55708912817
2023-06-19,155779.1877462276,43673.19304544946,17206.995143201435,0.0,18025.524031560282,21108.657283880886,1933477.0387174746,1505030.6798084362,0.15997046525295128,1,289922.6515614916,121017.98036979312,76473.97972234746,47087.03499945554,0.0,74523.50953036959
2023-06-26,61158.086253633315,33694.20365676686,19340.129766019978,0.0,19132.490790360655,12705.094233794382,1820856.0195179072,1392254.9231129962,-0.6340819617131204,0,278743.2651718537,105623.14372595129,73645.9859411299,17581.430748746996,0.0,56369.95816414722
2023-07-03,0.0,101866.43231777813,65641.49954677878,75262.90415062127,21252.423493156355,14716.9450849516,1991898.1347850552,1320245.4500799032,0.4780283749395605,1,263608.55427354656,170396.05777473294,130926.38875141756,91612.37204612058,0.0,55670.767954584
2023-07-10,79790.68120368986,66795.63555530965,52940.14783825817,60542.6364019651,33022.42576312246,17877.464561844467,2469140.3055537646,1407831.2416867537,0.8785928016530471,0,325156.76483414543,200124.40838988422,166407.705570654,143250.96986309197,0.0,75788.53983847966
2023-07-17,278175.8902294675,58079.19588862964,50581.027944546375,22335.108537045962,32882.085135470974,22001.642292220844,2037820.5019798258,1227348.478101259,-0.5736900985258184,0,289462.71991119796,157179.52075578712,139563.63777383167,80408.65342821044,0.0,72017.54983503566
2023-07-24,0.0,28279.938588726007,15146.612551238355,70494.31575816622,21553.291034760663,0.0,1153204.4128787005,1165864.5235751532,-0.48697645279648444,0,166244.4763984054,70319.89041282215,63271.8739241174,74620.21157712235,0.0,11624.314672228225
2023-07-31,0.0,0.0,51100.20926177205,53669.79906728139,22543.878561342375,26616.30440211215,1431088.3630225523,1162047.923321411,0.4948923848043211,0,197948.8821532399,32474.284621234245,94791.46119365197,94417.89535504639,0.0,53846.6295939776
2023-08-07,112599.59480250457,60136.50807359821,96211.71287401165,59220.057878072126,18600.9080347776,27696.969794911878,1398018.0260583896,1033177.6310599509,-0.3628805892666537,0,186567.3681693911,81298.03536757901,106785.16199351347,92189.57799261855,0.0,55278.643837675
2023-08-14,99677.28096089844,33578.26341195287,36433.328964661,0.0,18681.82219840465,15987.576622948334,1325789.175374799,1069858.5389391752,1.3407311553671917,0,189478.2283047613,72684.5891258802,96504.20451748815,40351.83350242472,0.0,45322.535154535355
2023-08-21,0.0,84721.18180559474,19318.561382252068,65018.79455239535,0.0,16840.50330711135,2138515.247094148,928518.8217388666,0.06080144892746027,0,281870.3679637129,171203.16887765535,121870.38631820642,113570.21546711201,0.0,67683.33130726336
2023-08-28,0.0,65151.54933740675,17214.10352305781,23992.628950533435,0.0,0.0,1575260.7147769528,817957.5551176369,-1.0897267621952784,0,202878.47033523422,134037.65626968065,76383.37211763016,63378.0532992597,0.0,13142.179475895582
2023-09-04,107547.05178951853,0.0,27875.552777107936,19362.459087420728,13702.963785429562,0.0,1082745.889232349,830475.2802462289,-0.08392389426504832,1,160929.67664938362,45325.53283536123,58068.94013818348,32295.46395479894,0.0,1521.845489911843
2023-09-11,77535.37022139464,0.0,51789.55994392604,0.0,17890.36235944074,12745.077544022857,1248656.3989796378,793663.3370653128,-0.3880508873641332,0,189575.09768116873,15944.401273273606,88543.57121323305,14546.498227256707,0.0,27708.626587252755
2023-09-18,222011.3981702997,0.0,31708.760356881765,49941.4605241561,19024.874223022132,13781.259927451118,1049158.5095119386,833709.986362781,0.5081116177507674,0,165250.3008496809,3254.6613296364894,67708.59510494462,35028.83759766225,0.0,28971.96501024416
2023-09-25,85820.33268556933,27290.47728944572,45152.35507518494,18708.384696835965,17306.016577805967,18113.309388616515,1308223.6533413245,828479.5070663894,0.06359100252171679,0,199768.93102994337,33705.93009181875,88899.04624348265,31476.894978493932,0.0,43700.59969041769
2023-10-02,0.0,0.0,31037.442329436773,0.0,0.0,88758.5374757596,1278765.3719726857,934704.4321994374,1.3260897095779478,0,191127.04070795284,9123.464038175694,81654.43967424285,11991.645513459243,0.0,79133.47308897704
2023-10-09,60507.65514771015,0.0,57894.2822192108,59800.968879463144,12934.31103840561,31164.98669821516,1396469.7918957798,954765.8747791519,0.5749242859752383,1,201874.7058200581,2338.637682757745,101556.43543540926,52846.48090469194,0.0,73621.8919142482
2023-10-16,0.0,0.0,58234.32062192264,0.0,18733.36503353305,22706.569804469935,1782722.5818849867,1013173.8200110219,0.1850173309538135,0,249839.2027934148,723.9520735906523,141427.68080147135,27827.452658562175,0.0,82669.54683501343
2023-10-23,55590.824482673095,34745.88441539768,51751.38378062934,0.0,16171.873980948827,57381.74912674805,1476731.468820802,1012661.901854413,-1.3825419984346003,0,201975.41928116226,46659.6311431366,112343.92660535545,8349.194465314593,0.0,82888.0526022574
2023-10-30,70580.82164744573,0.0,18276.385092288507,0.0,18426.72884897439,32263.688851422616,1845785.0455308554,1141312.0752631824,-1.0369610217470842,0,270424.4557602329,17308.54902277148,116998.47464072707,4000.8248005652254,0.0,98227.10541067226
2023-11-06,63346.33795729911,0.0,24543.813992258154,67055.72311224551,34414.01685375344,46040.15105611205,2154109.0617497093,1262118.1049945494,-1.018617646115267,2,309682.7242080355,4798.702853406336,119375.6533562289,78912.10240588247,0.0,118600.80399699193
2023-11-13,53860.63386727825,58379.94507059977,0.0,0.0,47434.11665885424,101269.99617929576,2075326.9115567165,1395241.0789058232,-0.955823139887113,0,293503.50784688094,117014.82749663151,54037.821076276436,29652.432603853154,0.0,130835.32156806356
2023-11-20,0.0,0.0,48598.78034382635,0.0,62407.25607319243,14440.016796916612,3071144.8943409375,2124769.970001066,-0.4612855295572678,1,412230.08484956005,62153.729087058106,190781.36467551676,17078.2721333797,0.0,156259.74282753508
2023-11-27,0.0,0.0,0.0,0.0,50111.544368579176,20496.0229847376,2251671.7525921636,1755118.665089296,-0.03275826971863219,0,282869.63603885303,12837.889968364516,75790.06740916078,4959.733409599758,0.0,105574.43961411747
2023-12-04,114780.5050860624,59764.290671482835,0.0,16568.614878596254,26226.112211479733,35506.164024356956,2957659.734156597,1825530.1872157007,-0.6186910874940397,0,429086.97374098835,180748.20684045358,34643.96708409491,17567.52729433664,0.0,150081.19658172253
2023-12-11,75273.47152173318,0.0,89580.996529954,31027.179176125395,17631.808910861204,33277.6997408288,3222910.2509567775,1891297.6863265233,-1.1117062853897763,0,458623.28736452863,66642.48232776055,245312.79875210044,51617.7899104349,0.0,158034.27422862517
2023-12-18,94682.06299859133,27046.08677755008,38456.85997543437,77822.78743474388,28675.22933194495,80347.07799687036,3232134.835035659,2106341.217896362,-0.2347278238203145,0,443821.1078704589,101904.14173997959,215806.00599147117,172413.07315902194,0.0,183678.25503427003
2023-12-25,59659.112710600915,36011.85384425101,0.0,43671.90435035113,25607.070879660198,29035.32957486092,5716157.451069914,2682030.368752532,-0.6774112793088729,1,799716.1747475811,261475.54272707726,225240.18367978875,303795.72971409117,0.0,287723.4668684397
2024-01-01,82633.70632106873,117900.17455622941,34545.87204082476,27785.632333001828,18594.711496198965,11642.672929760462,3473395.1917262785,2162325.2632904737,-1.220305661060639,1,475193.4614899627,312653.06211711554,174247.4205387905,137258.8779731456,0.0,115882.95797420967
2024-01-08,0.0,31296.58461164776,63197.9107798261,0.0,19637.708890450584,0.0,3081112.4167120983,2283603.0054948544,-0.7040667191313289,0,419218.4652554938,228385.13503206233,223466.49016801,51892.61782137364,0.0,28003.11806799157
2024-01-15,0.0,76311.3300219465,27635.423024989435,0.0,27478.536289259322,36347.54772986359,3121925.3191372044,2480578.280236932,0.43732481011607677,1,375488.68995685165,265170.63293543813,195084.37983932416,19508.30742675344,0.0,140036.47206549734
2024-01-22,178276.39339319384,0.0,0.0,104550.87623566383,30925.432560696114,19103.320376075957,3596489.904373661,2484481.2094812016,0.37384776540695774,0,518629.04032837495,143595.27886959372,117767.01190671169,241710.01379279594,0.0,137707.63784108855
2024-01-29,0.0,44586.332459239944,44382.55401051038,50221.67484076909,22410.624992968438,32451.73840604678,4955865.072139231,2706794.784828948,1.8507741421916737,0,649210.858264878,267794.24976856424,272629.2430578163,310658.53683360893,0.0,217666.4594982163
2024-02-05,0.0,0.0,114208.6909879854,0.0,20218.816115744925,15501.422713180844,3136283.4054688606,2546166.19858823,1.0064822619217262,0,399353.8073349555,63438.658835544724,272860.6117814863,90015.37796422202,0.0,115086.5304112616
2024-02-12,0.0,84322.6539569406,0.0,26801.708620311892,14239.919819297955,26536.382971052488,4555056.905215262,2495323.0579012968,0.9588829015645575,0,487711.19695746846,353990.09978777665,277797.44839492085,122677.7625347677,0.0,191245.15526314214
2024-02-19,140116.49985191916,0.0,24922.358755008794,73169.76646312319,23445.151826083722,30481.454074747573,3000841.7489181366,2613650.2460543225,2.117337834800761,1,413164.9836614382,98774.75874629756,160788.0929033156,175779.22023061942,0.0,134238.68169309097
2024-02-26,0.0,53962.092568768276,44938.17489199317,0.0,21567.63326464231,16945.310791525044,3068534.8946249927,2365826.228909109,0.9234048766404599,0,394629.806416893,189469.26296430666,196595.11722472962,76797.11347462295,0.0,113387.88889709611
2024-03-04,0.0,50718.6420621809,29742.309461813016,59501.661471844796,13865.022858717979,0.0,3169689.9635940325,2121778.4508123053,-0.36411931366241995,0,363061.5674934415,220191.0659702671,191826.2323494963,155964.80291451258,0.0,31891.27684604144
2024-03-11,49093.504758141295,22240.118634598275,45103.201773829336,30232.527987223817,12674.669765360055,16964.802173263444,2149796.8244184363,1761921.4071562332,-2.8949715532293467,0,263462.0174274606,106642.3792739233,143233.23949127062,87448.40302944915,0.0,61932.89195993395
2024-03-18,123874.43421890413,66255.02410215333,83462.66043757921,85648.69941727494,25312.318170646464,20723.89036929932,3704138.0331161595,1874861.1916575157,-1.2749650848932401,0,477120.81001174054,251052.31241022903,273186.1771350131,259328.95035794616,0.0,121644.3723306112
2024-03-25,0.0,0.0,30668.718807408997,21088.651969589795,16600.666628234296,23896.41156013593,1869958.332316659,1733637.0941958702,-1.9992464105334968,0,241247.6273083339,57172.81939083441,131370.84024287233,91089.06969489138,0.0,74493.00249880306
2024-04-01,59463.09982912389,32736.78578437486,0.0,37282.84686583095,17323.748767339745,0.0,2028508.2749914133,1740224.2194561227,-1.378422787757937,0,282071.9860888161,90324.05972595442,86619.46843131725,96667.93580071366,0.0,24337.04243461302
2024-04-08,0.0,48604.87827606451,26572.383039953136,0.0,23452.252223899228,0.0,1989949.9396309261,1768537.7579855782,-0.5916055293108439,0,254072.78414622162,129373.46159656096,99598.49459480861,39553.20302027118,0.0,4123.371927721085
2024-04-15,0.0,103852.81451100609,0.0,20743.754624929326,45041.790764554426,0.0,1409254.3174620327,1809134.634692817,0.2530640270436978,0,153531.54187164502,142420.93114846153,31690.57125449975,27471.603369825334,0.0,436.9020895454704
2024-04-22,162784.57873835778,0.0,46558.242882013015,76577.56159957412,57481.38901214788,22003.395960029004,2721679.588790791,1829303.1092284147,0.8472662797063634,0,378984.3316444664,127999.7244925105,149428.83225459687,150452.7001679637,0.0,86977.69377158816
2024-04-29,0.0,44562.70303936683,31717.114643665518,0.0,34610.965941558126,22719.621109803735,2723933.210965918,1722307.1725870417,0.1964075385327864,0,360338.53592423396,162035.9499979877,155771.88922465753,64340.386513088735,0.0,105274.71112741802
2024-05-06,0.0,0.0,85956.55177257418,37341.10969013567,43797.78352660948,15449.671632736543,2208217.1613891223,1815931.607173533,1.3844300629840527,0,265892.3468905894,48316.69589678699,181668.46002202804,71965.90748162613,0.0,75425.24568243731
2024-05-13,60895.76352552087,34633.90800766335,0.0,42410.201263428426,44178.8925074497,28898.803257118674,2467184.4446032,1698889.802073414,0.5458676134024939,0,317333.22795734135,102580.27656009865,130362.26705334443,99220.2702136021,0.0,107516.26773633983
2024-05-20,69203.37428594937,0.0,22392.385159616602,112037.76916204125,45675.68536913508,25714.1728801136,2737795.022386684,1701540.0646553156,0.8282482339697802,0,360828.00927491457,33855.626569782675,129215.30229070857,254798.7576365137,0.0,115582.44505593728
2024-05-27,0.0,41302.41417037766,33718.36611460503,0.0,23069.94418641551,21983.403517725965,2938239.9247968923,1551877.949796875,-0.44374171027605713,1,356369.5512289044,131995.8012106475,163549.5355290033,130648.18886442308,0.0,119736.603191167
2024-06-03,86948.80913614848,0.0,13795.234418726992,46764.86644909213,30375.03402329142,0.0,2057492.4147961894,1449408.9104469502,-1.2909340837559495,0,295799.2338050594,30666.48268500886,91608.48259584642,109669.78924390551,0.0,25591.714745285764
2024-06-10,52504.81637741206,32165.55999134527,26827.68173820261,35919.893005768565,29613.38899749491,0.0,1602957.7374060156,1411671.542123875,-1.388083924597943,0,227947.3598839762,60439.63765802103,79533.44080896713,76334.23186316535,0.0,3304.068057039591
2024-06-17,146276.55998047933,0.0,64450.00691096328,35169.34660645867,36144.31077704614,12546.98843991776,1568014.356665552,1484126.4139515103,-0.13944966691315244,1,234801.6553963822,16926.526010847796,114324.09421458986,67746.34541005814,0.0,33238.55356842136
2024-06-24,0.0,48743.591831127625,18799.647989869874,41799.36191120185,34331.33058620851,15819.442051931,2120082.037850846,1477410.3555683282,0.28904912893770773,0,290876.32509281184,106611.41482240199,120136.85982989454,95561.94343587357,0.0,61371.559331878234
2024-07-01,0.0,0.0,25025.870263414756,20638.716088620087,23386.256008721048,12351.88465068934,1540476.7313051037,1246337.5872282698,-0.5484148966675901,1,205822.81657301288,27461.690156850487,86257.20827222265,52242.50815311316,0.0,43659.11779678247
2024-07-08,89711.43431615301,32055.921853078027,0.0,0.0,28622.018763551052,37567.43331221501,1489748.201993123,1331955.3507404528,-0.11108375013692769,0,216489.66589835554,58144.33758891374,38935.97289068682,19639.00773626516,0.0,74556.84289413088
2024-07-15,0.0,72350.58651077517,62823.98430829273,0.0,29219.725855908197,14763.287335904331,1633731.7339893298,1309415.4464441577,0.43875039306953467,0,204830.18712480532,123122.12495883672,109318.26083973683,7643.681842176349,0.0,58952.96416611067
2024-07-22,128099.66545107281,77200.23004298178,0.0,48012.03932927909,24873.682065737223,20467.915684275027,1740255.1043699612,1187657.3757040966,-0.2446159108385579,0,243980.00339461508,148088.15365097325,62587.26146012669,43765.37430080836,0.0,63907.197268245385
2024-07-29,87481.28127227796,116207.85171904083,23102.491667375107,18038.033995266767,21305.47437644803,47036.53430081922,1298499.093453705,1065893.7287381066,-1.0109162972666714,0,179364.2609585702,125220.79814140545,51721.90388409999,24738.804879350726,0.0,64700.717101297974
2024-08-05,0.0,0.0,0.0,0.0,17826.679395620395,0.0,1247040.0058971397,1020855.9958872696,-0.6291455099979723,0,181716.40731691482,78774.30002227028,23573.329674525154,10173.004917162983,0.0,28745.20552085013
2024-08-12,0.0,63194.98083587665,0.0,23230.057240606217,29729.102046603417,13375.545542270565,1335324.9078052493,1001090.8750652251,0.16715777129677925,0,174293.71195693282,107943.59531605807,8636.620192098191,18493.611449625023,0.0,37606.165613106146
2024-08-19,0.0,0.0,16773.047005144974,34570.85220112515,25366.769176738555,0.0,1162117.4582009325,971561.9741484362,0.7497373971849077,0,136664.07692060567,41861.72847076025,28774.079567293855,30847.756657975235,0.0,7427.897702771753
2024-08-26,77285.79094832239,38595.04252056967,36992.27696147727,42665.565383646615,33684.91865213091,20138.520775311277,1700559.913222565,881361.6987333169,0.0882632274715964,0,221019.8930783662,84437.02275005222,85346.73101198804,60942.17336315243,0.0,55006.13929434862
2024-09-02,69574.90117594322,109459.11659580303,33916.59351208356,35785.37935689604,29715.14966129848,23213.047715862143,1139168.3767119884,880882.886334959,0.8318806114263897,1,146417.47967568203,101091.99575931727,60666.84984715363,40360.98352253084,0.0,42229.32807300388
2024-09-09,119022.12756897196,0.0,45622.386303673484,30056.58395182442,36960.449001221285,15587.148755762535,1463827.6117037258,898944.6934744669,1.6216807714629562,0,208419.41431237163,69524.3610594629,94145.68465915255,49296.641715338075,0.0,48228.61663253593
2024-09-16,80444.0055644745,38447.756903596004,16243.560943330682,59224.46578654684,25474.834526712744,17077.99035438332,1088717.751773181,784535.4759353058,-0.5714227469873778,0,154106.9507140342,57772.23562448807,53754.550601875155,57063.006899020125,0.0,35485.193028507005
2024-09-23,0.0,0.0,0.0,0.0,24477.80454454478,0.0,989703.2230052125,813047.5776073965,-0.316087715851565,0,150132.39047707082,20529.19641618917,25665.81858998023,24536.024742574577,0.0,9073.721916098912
2024-09-30,0.0,72906.67642641196,16083.543801097225,23889.433090034734,19475.5142500349,0.0,1224683.7109473327,834793.9998195805,-0.6243040706041536,0,160463.2111374938,93497.33824447803,37345.553968790504,28691.988095579025,0.0,1724.842060859014
2024-10-07,0.0,0.0,0.0,46002.92894453797,23527.319219528013,31248.874803315855,1405847.0241151536,912697.931830844,-0.24239954732535024,0,160506.4321311984,44215.205508303276,16452.50689255423,56777.508871085854,0.0,63778.23775948203
2024-10-14,0.0,111257.40159224186,0.0,19812.90832009713,18565.716383096158,80666.93413079075,1255884.5370938515,983550.6856417698,-0.37585194895352947,1,108174.80416202644,120099.51441695976,4571.8418824612,35463.3814238241,0.0,78506.28453404279
2024-10-21,0.0,27183.467176667702,72330.61454564221,0.0,15840.253636612366,30482.259698469807,1628946.444033309,1010937.3655866992,-1.477253256703881,0,102758.35797478256,116776.1483832682,116093.47282700286,17857.73676493978,0.0,89356.16033581158
2024-10-28,0.0,35256.996290458716,0.0,0.0,24074.8525279438,53050.941801889334,1716793.681984797,1180717.2938816072,-0.5375387588897977,0,78074.30137798381,116121.54690142357,72438.17793001112,7452.540907777126,0.0,107874.92547707491
2024-11-04,80321.07896932225,0.0,0.0,22064.142386481944,32170.020001246576,21464.01785761079,2705713.0697313575,1379675.3043665865,0.39935883850017556,0,344584.0586245779,65063.64396283543,45671.77358119805,29147.355926363,0.0,137440.5536535708
2024-11-11,0.0,29825.506203463756,28135.53318060129,17943.374029987015,32441.539236177316,66905.35274332306,2925235.880341263,1528668.2379332893,0.5000344679374435,1,294939.7805918166,115275.55799803727,122447.34963011516,35862.11481393661,0.0,182093.3870332049
2024-11-18,0.0,0.0,0.0,0.0,33381.15097447689,71219.98796253264,1416526.4321189048,1592036.7081371746,-0.33666986333518756,0,118074.59469285439,17944.090026030815,26433.0518093207,7034.390329066205,0.0,99470.51624393355
2024-11-25,134728.95708929122,115571.18790737828,0.0,27741.034274647132,18352.793958004968,53242.96439507318,2840034.399863744,2268422.0988986185,-0.8250054988192485,1,389346.06309342483,258479.90187269618,15380.557522571096,36888.7468884456,0.0,165075.95950459273
2024-12-02,136562.31625998925,54669.15950676836,0.0,58584.67884888006,22492.777428927257,16426.56045517775,2564838.961684301,2001556.688012606,0.8492507962470279,0,373819.04973706236,211296.8433193925,4297.146553875892,101740.59822714145,0.0,112148.40949017298
2024-12-09,79795.8585351296,0.0,63066.942511407164,82072.79302036957,27159.228089986784,81191.20392900723,3761561.6805414697,2141045.750809786,0.8891758460599591,0,515457.77643661713,132185.065988764,218665.39589455398,260285.02626413724,0.0,210064.60400781097
2024-12-16,0.0,0.0,34966.484756072154,0.0,19682.124827747357,84801.31734077343,3071897.5540426974,2200492.5729988655,0.4277814984665394,0,426278.83673049224,34521.89912883841,191164.94959778737,99843.69495019727,0.0,190056.95135890803
2024-12-23,242418.51960435274,62733.076892399025,30392.039127678727,66613.8629612754,12677.848112521055,55122.68049774473,6795449.841231455,2828833.110272603,0.14445438280271058,1,955994.1994661062,393388.4237844119,370945.4815681412,366803.4061585875,0.0,368962.0782991059
